GEOID,NAME,variable,estimate,moe,geometry
24033980000,Census Tract 9800; Prince George's County; Maryland,B19013_001,24919,11915,"list(list(c(-76.965351, -76.958713, -76.957535, -76.955418, -76.950102, -76.949484, -76.951822, -76.953255, -76.948222, -76.9461, -76.945082, -76.944744, -76.944575, -76.944049, -76.943707, -76.943091, -76.942869, -76.941879, -76.936925, -76.93761, -76.940602, -76.940691, -76.936968, -76.936229, -76.932622, -76.933208, -76.935627, -76.935656, -76.934652, -76.937148, -76.933957, -76.930922, -76.929032, -76.926148, -76.928691, -76.928865, -76.937964, -76.940041, -76.944433, -76.94769, -76.948873, -76.951468, 
-76.955712, -76.956739, -76.956739, -76.960868, -76.962439, -76.965351, 39.002425, 39.003169, 39.003101, 39.005237, 39.006656, 39.006089, 39.004915, 39.002794, 39.001531, 39.001154, 39.000938, 39.000898, 39.001176, 39.001484, 39.001768, 39.003536, 39.003904, 39.005527, 39.004563, 39.001365, 39.001099, 39.000248, 38.999603, 38.999484, 38.998669, 38.997093, 38.992586, 38.991039, 38.989607, 38.98555, 38.985194, 38.983187, 38.984212, 38.984265, 38.978149, 38.978816, 38.977689, 38.978233, 38.981094, 38.982382, 
38.984825, 38.984729, 38.98565, 38.987863, 38.991389, 38.994826, 38.998922, 39.002425)))"
24033800606,Census Tract 8006.06; Prince George's County; Maryland,B19013_001,109387,23077,"list(list(c(-76.775241, -76.772636, -76.771717, -76.767092, -76.76578, -76.766761, -76.763985, -76.76005, -76.759331, -76.756596, -76.752753, -76.75211, -76.751569, -76.750791, -76.749487, -76.747702, -76.749705, -76.751746, -76.754624, -76.756461, -76.760841, -76.762161, -76.76366, -76.766258, -76.768904, -76.769401, -76.770186, -76.771054, -76.772463, -76.773599, -76.775241, 38.839621, 38.839672, 38.839519, 38.838052, 38.836144, 38.833475, 38.833614, 38.832062, 38.828812, 38.828801, 38.825104, 
38.824678, 38.824436, 38.823018, 38.821868, 38.821735, 38.821662, 38.820977, 38.821812, 38.820725, 38.819463, 38.819605, 38.819222, 38.821436, 38.825232, 38.82602, 38.827402, 38.831138, 38.835517, 38.838099, 38.839621)))"
24033801410,Census Tract 8014.10; Prince George's County; Maryland,B19013_001,175909,28330,"list(list(c(-77.041597972585, -77.033327, -77.027896, -77.027383, -77.028256, -77.027712, -77.024923, -77.025228, -77.022662, -77.016291, -77.015816, -77.016082, -77.017199, -77.016723, -77.012359, -77.00471, -77.004234, -77.001671, -77.000781, -77.001933, -77.004719, -77.007315, -77.00881, -77.011435, -77.014407, -77.033527, -77.042080963257, -77.041597972585, 38.7597884037574, 38.75967, 38.759783, 38.763117, 38.764697, 38.764196, 38.764891, 38.767875, 38.769912, 38.771941, 38.767536, 38.765377, 
38.764683, 38.75906, 38.760723, 38.761035, 38.760558, 38.759339, 38.757636, 38.75559, 38.754536, 38.75275, 38.748772, 38.747227, 38.746124, 38.746538, 38.7467231797332, 38.7597884037574)))"
24033804300,Census Tract 8043; Prince George's County; Maryland,B19013_001,79375,14172,"list(list(c(-76.9419204562069, -76.940231, -76.938507, -76.938614, -76.939381, -76.938594, -76.93606, -76.933557, -76.933382, -76.930328, -76.931292, -76.928514, -76.928088, -76.926914, -76.925547, -76.91821, -76.918071, -76.915843, -76.915833, -76.914357, -76.916064, -76.917023, -76.918034, -76.919714, -76.924495, -76.925794, -76.929471, -76.925449, -76.924129, -76.92358, -76.923564, -76.924697, -76.929688, -76.931724405319, -76.935096, -76.9414445041825, -76.9419204562069, 38.9185860266153, 38.919932, 
38.922754, 38.924422, 38.931436, 38.933008, 38.933043, 38.934538, 38.935035, 38.936324, 38.936938, 38.937534, 38.939315, 38.939001, 38.938623, 38.939323, 38.939345, 38.939386, 38.939488, 38.939158, 38.936288, 38.935238, 38.934432, 38.933467, 38.93132, 38.930272, 38.925489, 38.921085, 38.919464, 38.917913, 38.916783, 38.91323, 38.911565, 38.9106218315098, 38.913311, 38.918218135091, 38.9185860266153)))"
24033800900,Census Tract 8009; Prince George's County; Maryland,B19013_001,135313,53330,"list(list(c(-76.814098, -76.811121, -76.809972, -76.807853, -76.806324, -76.806126, -76.806316, -76.807672, -76.805426, -76.797611, -76.791781, -76.787079, -76.781396, -76.777524, -76.774485, -76.771789, -76.770348, -76.767971, -76.765526, -76.763032, -76.760016, -76.757424, -76.752284, -76.750375, -76.748103, -76.745457, -76.735555, -76.733448, -76.729663, -76.724248, -76.722083, -76.720102, -76.717833, -76.716212, -76.716397, -76.706892, -76.702693, -76.698048, -76.694202, -76.693484, -76.692166, 
-76.692853, -76.692021, -76.690181, -76.686591, -76.683464, -76.681023, -76.678468, -76.675908, -76.674558, -76.672334, -76.672221, -76.672764, -76.673479, -76.673172, -76.672407, -76.672557, -76.674405, -76.675166, -76.677281, -76.67948, -76.680702, -76.679475, -76.677799, -76.677692, -76.679144, -76.677011, -76.675468, -76.672896, -76.672276, -76.672642, -76.674444, -76.675699, -76.675457, -76.678298, -76.684885, -76.686344, -76.689818, -76.691476, -76.692537, -76.697064, -76.701162, -76.701145, 
-76.702291, -76.704062, -76.705387, -76.70614, -76.704499, -76.705047, -76.70694, -76.707739, -76.710131, -76.712464, -76.712702, -76.716083, -76.716415, -76.715128, -76.718885, -76.720354, -76.723278, -76.728357, -76.731474, -76.733284, -76.735203, -76.737003, -76.739452, -76.740526, -76.74016, -76.739824, -76.74051, -76.739892, -76.74166, -76.739782, -76.739353, -76.739844, -76.741003, -76.740861, -76.739668, -76.742342, -76.741132, -76.742595, -76.742312, -76.742396, -76.742682, -76.745501, -76.746478, 
-76.74583, -76.746418, -76.745835, -76.746662, -76.74757, -76.748495, -76.751461, -76.755167, -76.758415, -76.762116, -76.763412, -76.769095, -76.770682, -76.777843, -76.797248, -76.816857, -76.814098, 38.643066, 38.645317, 38.646901, 38.648543, 38.651935, 38.65269, 38.659783, 38.662531, 38.662966, 38.663029, 38.664502, 38.666089, 38.663019, 38.659613, 38.659172, 38.660382, 38.662065, 38.661491, 38.66165, 38.662318, 38.66396, 38.663758, 38.662482, 38.662496, 38.661802, 38.65878, 38.654748, 38.653599, 
38.652828, 38.651095, 38.649085, 38.647974, 38.64774, 38.646726, 38.643674, 38.644077, 38.643732, 38.642248, 38.643256, 38.644012, 38.643198, 38.636437, 38.634932, 38.633038, 38.630479, 38.62913, 38.628646, 38.627321, 38.623065, 38.621373, 38.617533, 38.614404, 38.612456, 38.607249, 38.603308, 38.600627, 38.599271, 38.595725, 38.592106, 38.589566, 38.585211, 38.580499, 38.576165, 38.572374, 38.569898, 38.566734, 38.563451, 38.558824, 38.554648, 38.552781, 38.546818, 38.539924, 38.536511, 38.535876, 
38.535372, 38.536809, 38.537411, 38.537628, 38.538447, 38.541165, 38.543165, 38.542474, 38.544676, 38.546409, 38.547118, 38.54651, 38.545416, 38.543325, 38.542922, 38.543429, 38.546442, 38.547085, 38.548896, 38.547771, 38.547993, 38.548808, 38.549772, 38.550356, 38.551204, 38.551394, 38.554204, 38.555385, 38.557433, 38.557617, 38.557074, 38.55821, 38.558673, 38.560505, 38.562386, 38.563387, 38.564773, 38.565821, 38.566522, 38.567605, 38.569406, 38.570386, 38.571574, 38.572807, 38.576581, 38.578809, 
38.582, 38.58383, 38.589652, 38.594217, 38.596642, 38.59969, 38.600721, 38.603064, 38.605253, 38.612223, 38.617335, 38.618197, 38.619005, 38.620154, 38.619821, 38.621083, 38.622282, 38.623806, 38.624688, 38.627049, 38.634491, 38.641595, 38.643066)))"
24033803300,Census Tract 8033; Prince George's County; Maryland,B19013_001,83281,16875,"list(list(c(-76.909749, -76.908668, -76.906268, -76.89766, -76.891697, -76.892417, -76.891569, -76.88975, -76.888208, -76.886417, -76.888409, -76.886927, -76.884742, -76.883086, -76.881029, -76.87758, -76.874343, -76.87445, -76.87908, -76.880133, -76.882868, -76.889107, -76.892085, -76.901952, -76.905231, -76.9062, -76.908812, -76.909083, -76.909235, -76.90942, -76.909526, -76.91014, -76.909749, 38.916539, 38.916563, 38.916965, 38.918436, 38.917853, 38.92066, 38.920651, 38.920606, 38.923239, 38.924295, 
38.926733, 38.926662, 38.926938, 38.927157, 38.927411, 38.927257, 38.926279, 38.92613, 38.919574, 38.918544, 38.916443, 38.912313, 38.909581, 38.907467, 38.910829, 38.91308, 38.915237, 38.915327, 38.915493, 38.916038, 38.916139, 38.916282, 38.916539)))"
24033805904,Census Tract 8059.04; Prince George's County; Maryland,B19013_001,129118,16291,"list(list(c(-76.981055, -76.977361, -76.974909, -76.971903, -76.971017, -76.968814, -76.965864, -76.965351, -76.962439, -76.960868, -76.956739, -76.956739, -76.955712, -76.956857, -76.964285, -76.964031, -76.966495, -76.968251, -76.969546, -76.972032, -76.97535, -76.977098, -76.979812, -76.982446, -76.981055, 39.004295, 39.003866, 39.003595, 39.003216, 39.004634, 39.005006, 39.002816, 39.002425, 38.998922, 38.994826, 38.991389, 38.987863, 38.98565, 38.985751, 38.984892, 38.988549, 38.989392, 38.98984, 
38.990583, 38.992367, 38.992801, 38.995194, 38.999267, 39.001084, 39.004295)))"
24033806400,Census Tract 8064; Prince George's County; Maryland,B19013_001,172396,43444,"list(list(c(-76.955712, -76.951468, -76.948873, -76.94769, -76.944433, -76.940041, -76.937964, -76.937939, -76.937931, -76.937927, -76.937975, -76.937959, -76.938049, -76.938997, -76.942611, -76.943895, -76.948302, -76.948314, -76.948778, -76.948845, -76.949341, -76.949759, -76.952553, -76.953056, -76.953425, -76.95421, -76.95463, -76.954785, -76.954932, -76.955033, -76.955317, -76.955386, -76.95566, -76.955712, 38.98565, 38.984729, 38.984825, 38.982382, 38.981094, 38.978233, 38.977689, 38.976962, 
38.976357, 38.976263, 38.973005, 38.97177, 38.971045, 38.964663, 38.965869, 38.966108, 38.966428, 38.966485, 38.967722, 38.968262, 38.971553, 38.972375, 38.976416, 38.976995, 38.977425, 38.978809, 38.980104, 38.981691, 38.981684, 38.982416, 38.983754, 38.984073, 38.985418, 38.98565)))"
24033800705,Census Tract 8007.05; Prince George's County; Maryland,B19013_001,161696,44574,"list(list(c(-76.810542, -76.81037, -76.80771, -76.805461, -76.803862, -76.799794, -76.793721, -76.792671, -76.789113, -76.787457, -76.785439, -76.778723, -76.775689, -76.77509, -76.768799, -76.768373, -76.765552, -76.763698, -76.757742, -76.756306, -76.755257, -76.762939, -76.764462, -76.763849, -76.766311, -76.768336, -76.77083, -76.777577, -76.782996, -76.786243, -76.790409, -76.792414, -76.795212, -76.796931, -76.797425, -76.79852, -76.803791, -76.808136, -76.810416, -76.810542, 38.754543, 38.756694, 
38.761287, 38.760611, 38.760953, 38.76024, 38.761766, 38.7623, 38.766008, 38.76445, 38.763978, 38.766181, 38.766418, 38.772825, 38.778052, 38.777852, 38.77648, 38.773821, 38.769556, 38.767175, 38.76413, 38.757342, 38.754888, 38.752777, 38.750604, 38.749604, 38.747099, 38.743981, 38.743292, 38.744909, 38.74549, 38.746551, 38.746652, 38.747721, 38.748834, 38.749949, 38.74783, 38.750685, 38.751571, 38.754543)))"
24033802404,Census Tract 8024.04; Prince George's County; Maryland,B19013_001,54651,11339,"list(list(c(-76.898782, -76.898716, -76.898518, -76.898448, -76.897643, -76.897772, -76.896273, -76.894468, -76.892503, -76.892747, -76.891254, -76.889783, -76.888062, -76.88668, -76.885118, -76.885841, -76.88348, -76.886596, -76.887797, -76.889979, -76.891418, -76.894504, -76.898947, -76.898782, 38.85984, 38.860437, 38.861131, 38.861294, 38.86299, 38.863467, 38.863793, 38.864436, 38.866113, 38.867807, 38.868675, 38.869858, 38.87046, 38.870792, 38.871294, 38.867514, 38.864661, 38.863294, 38.860865, 
38.860387, 38.860205, 38.859273, 38.857819, 38.85984)))"
24033800411,Census Tract 8004.11; Prince George's County; Maryland,B19013_001,140095,19935,"list(list(c(-76.852251, -76.84772, -76.844475, -76.841207, -76.834777, -76.832354, -76.82791, -76.824877, -76.819936, -76.817893, -76.816373, -76.816041, -76.816512, -76.816908, -76.820106, -76.820902, -76.820386, -76.817757, -76.815676, -76.817752, -76.815087, -76.813388, -76.810537, -76.808066, -76.803941, -76.802031, -76.801692, -76.800749, -76.795709, -76.793854, -76.792621, -76.790741, -76.787593, -76.785084, -76.783721, -76.776528, -76.776618, -76.774616, -76.773787, -76.775036, -76.773187, 
-76.77029, -76.769153, -76.767112, -76.765391, -76.764182, -76.764454, -76.761312, -76.765514, -76.768345, -76.771129, -76.772156, -76.773811, -76.776618, -76.778955, -76.784305, -76.785957, -76.785976, -76.784807, -76.782124, -76.781994, -76.781885, -76.783417, -76.783863, -76.788162, -76.789463, -76.78939, -76.793075, -76.796593, -76.795023, -76.793622, -76.792141, -76.800738, -76.81626, -76.818036, -76.819595, -76.820683, -76.82742, -76.830891, -76.835994, -76.837256, -76.84293, -76.846127, -76.847821, 
-76.849964, -76.851422, -76.851227, -76.849925, -76.858523, -76.852251, 39.033345, 39.03382, 39.033834, 39.033406, 39.032368, 39.032316, 39.033098, 39.034436, 39.037275, 39.039203, 39.042238, 39.044302, 39.048129, 39.049207, 39.0513, 39.052654, 39.053863, 39.053001, 39.054232, 39.055264, 39.058229, 39.061259, 39.060922, 39.061229, 39.062446, 39.059354, 39.056399, 39.05539, 39.054574, 39.052072, 39.04618, 39.045722, 39.044631, 39.044916, 39.046252, 39.04531, 39.04454, 39.044756, 39.043696, 39.042344, 
39.040707, 39.040869, 39.038961, 39.039075, 39.040435, 39.039079, 39.037618, 39.035379, 39.03386, 39.029801, 39.02578, 39.026555, 39.027204, 39.028116, 39.02976, 39.031553, 39.02519, 39.023414, 39.019493, 39.013768, 39.01203, 39.010709, 39.010656, 39.01064, 39.01059, 39.010359, 39.008623, 39.00899, 39.00643, 39.005705, 39.001328, 39.000344, 38.995526, 38.987299, 38.988316, 38.989145, 38.989538, 38.990847, 38.99107, 38.990913, 38.990904, 38.992134, 38.996941, 39.000003, 39.005091, 39.010483, 39.013489, 
39.016366, 39.019895, 39.033345)))"
24033800513,Census Tract 8005.13; Prince George's County; Maryland,B19013_001,152643,26993,"list(list(c(-76.771327, -76.770711, -76.770402, -76.770687, -76.770972, -76.770228, -76.766567, -76.765998, -76.766704, -76.765625, -76.765529, -76.765523, -76.765384, -76.765101, -76.764972, -76.761136, -76.75857, -76.757911, -76.757114, -76.755536, -76.75014, -76.747943, -76.741499, -76.741107, -76.741134, -76.744746, -76.743977, -76.743021, -76.737942, -76.738087, -76.742656, -76.743832, -76.745188, -76.744764, -76.743327, -76.743961, -76.745839, -76.750822, -76.754759, -76.761567, -76.770202, 
-76.771179, -76.771327, 38.948361, 38.954126, 38.95708, 38.958055, 38.960059, 38.960266, 38.960614, 38.961885, 38.964619, 38.965706, 38.966205, 38.966663, 38.967684, 38.969651, 38.97061, 38.969909, 38.969485, 38.969598, 38.96987, 38.970876, 38.974798, 38.975597, 38.97747, 38.976443, 38.976111, 38.971761, 38.96683, 38.965112, 38.96391, 38.963206, 38.958374, 38.95756, 38.956189, 38.955662, 38.953094, 38.953031, 38.952701, 38.950643, 38.948823, 38.946306, 38.945405, 38.947715, 38.948361)))"
24033801305,Census Tract 8013.05; Prince George's County; Maryland,B19013_001,144700,36800,"list(list(c(-76.993441, -76.990591, -76.985507, -76.983224, -76.978995, -76.976444, -76.973216, -76.969975, -76.967726, -76.965228, -76.962017, -76.959394, -76.957611, -76.95372, -76.952079, -76.951006, -76.952613, -76.954514, -76.955179, -76.954186, -76.949358, -76.942091, -76.944675, -76.947146, -76.949629, -76.95111, -76.952821, -76.952987, -76.957222, -76.961203, -76.962796, -76.963278, -76.961407, -76.962175, -76.96181, -76.964739, -76.967765, -76.969688, -76.972609, -76.975799, -76.978592, 
-76.979144, -76.980821, -76.990196, -76.99329, -76.993813, -76.993441, 38.760895, 38.76463, 38.767185, 38.768822, 38.771117, 38.77405, 38.774674, 38.7741, 38.772641, 38.772321, 38.77295, 38.774707, 38.775402, 38.775797, 38.776531, 38.773562, 38.769143, 38.763318, 38.762518, 38.761883, 38.761417, 38.758737, 38.75684, 38.756229, 38.753674, 38.750983, 38.75009, 38.748551, 38.746191, 38.748313, 38.750028, 38.752562, 38.753172, 38.75414, 38.755461, 38.755754, 38.755016, 38.752434, 38.751684, 38.752814, 
38.751776, 38.752146, 38.752755, 38.755511, 38.755924, 38.76083, 38.760895)))"
24033800701,Census Tract 8007.01; Prince George's County; Maryland,B19013_001,194886,23889,"list(list(c(-76.855021, -76.852172, -76.850341, -76.849132, -76.845814, -76.84319, -76.839146, -76.837983, -76.834736, -76.837558, -76.841478, -76.846772, -76.844904, -76.844351, -76.846167, -76.845459, -76.842122, -76.83914, -76.838369, -76.836456, -76.834595, -76.829637, -76.827874, -76.827304, -76.823514, -76.818974, -76.813192, -76.812057, -76.811687, -76.810269, -76.807743, -76.807813, -76.806924, -76.803677, -76.803086, -76.801761, -76.798884, -76.795815, -76.793071, -76.788485, -76.784504, 
-76.781179, -76.777993, -76.775241, -76.773599, -76.772463, -76.778964, -76.78399, -76.792941, -76.794201, -76.796259, -76.790784, -76.78369, -76.782418, -76.781676, -76.778308, -76.77707, -76.777008, -76.785852, -76.788685, -76.793333, -76.798148, -76.804817, -76.807751, -76.812119, -76.815207, -76.817389, -76.824838, -76.824978, -76.83375, -76.843706, -76.848438, -76.849089, -76.851084, -76.853984, -76.855021, 38.828706, 38.829191, 38.828467, 38.829627, 38.829475, 38.828631, 38.830826, 38.832875, 
38.834024, 38.834729, 38.837911, 38.844243, 38.845652, 38.847704, 38.852757, 38.854019, 38.860048, 38.862431, 38.867156, 38.866625, 38.866416, 38.866522, 38.867081, 38.867248, 38.867428, 38.868218, 38.870734, 38.870975, 38.869141, 38.866309, 38.863415, 38.861451, 38.85882, 38.855924, 38.853843, 38.852035, 38.850226, 38.849434, 38.848118, 38.847197, 38.84539, 38.843264, 38.841751, 38.839621, 38.838099, 38.835517, 38.835332, 38.834374, 38.829202, 38.827996, 38.826976, 38.824105, 38.820952, 38.820283, 
38.819752, 38.815586, 38.814508, 38.812994, 38.81182, 38.811832, 38.812871, 38.813401, 38.813016, 38.812603, 38.811434, 38.811157, 38.811632, 38.81407, 38.814119, 38.816739, 38.819132, 38.821098, 38.82049, 38.822525, 38.826073, 38.828706)))"
24033802805,Census Tract 8028.05; Prince George's County; Maryland,B19013_001,85685,8756,"list(list(c(-76.899686, -76.890113, -76.888836, -76.888199, -76.886728, -76.884518, -76.88191, -76.878871, -76.878672, -76.877289, -76.877269, -76.879005, -76.884143, -76.888319, -76.892704, -76.893095, -76.89381, -76.894121, -76.894261, -76.894351, -76.894703, -76.894763, -76.895311, -76.895382, -76.896069, -76.896765, -76.897707, -76.897898, -76.898112, -76.898715, -76.898792, -76.899276, -76.899364, -76.899437, -76.899476, -76.899307, -76.89931, -76.899408, -76.899686, 38.897487, 38.899973, 38.900854, 
38.90122, 38.902136, 38.901012, 38.896903, 38.894709, 38.894258, 38.888768, 38.88868, 38.888532, 38.887722, 38.887734, 38.887494, 38.888363, 38.890083, 38.89109, 38.891596, 38.891762, 38.892234, 38.892284, 38.892981, 38.893293, 38.893661, 38.894066, 38.895214, 38.89528, 38.895325, 38.89543, 38.895452, 38.895628, 38.895699, 38.895843, 38.896071, 38.896738, 38.896927, 38.897136, 38.897487)))"
24033806501,Census Tract 8065.01; Prince George's County; Maryland,B19013_001,78194,33235,"list(list(c(-76.942637, -76.942611, -76.938997, -76.937067, -76.924917, -76.920006, -76.920162, -76.922388, -76.923075, -76.92358, -76.923702, -76.924315, -76.926222, -76.925196, -76.924982, -76.92861, -76.928749, -76.92939, -76.930179, -76.933999, -76.935659, -76.937038, -76.939906, -76.939736, -76.939439, -76.942811, -76.942637, 38.965726, 38.965869, 38.964663, 38.964044, 38.961597, 38.960553, 38.958952, 38.956489, 38.955301, 38.953955, 38.953546, 38.952494, 38.95108, 38.952479, 38.954386, 38.955441, 
38.955176, 38.954203, 38.95207, 38.951599, 38.957896, 38.957932, 38.957967, 38.95947, 38.961511, 38.961419, 38.965726)))"
